,seas_id,experience,g,ts_percent,x3p_ar,f_tr,orb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,dws,ws_48,obpm,dbpm,vorp,x3p,x3p_percent,x2p_percent,ft,ft_percent,trb,ast,stl,blk,tov,pf,pts,attend,tm_win_percent,seas_avg_attend,Pos_PF,Pos_PF-SF,Pos_PG,Pos_SF,Pos_SF-SG,Pos_SG,Pos_SG-PG
95,30553,8,54,0.604,0.521,0.23,1.8,5.2,27.0,1.6,1.0,15.5,22.8,1.5,0.103,1.9,-0.7,1.4,148.0,0.391,0.546,143,0.856,165.0,334,60.0,21.0,147.0,117,967,687510.0,0.5121951219512195,739389.365131579,0,0,1,0,0,0,0
96,30554,8,17,0.61,0.502,0.222,1.5,5.1,28.8,0.9,1.3,13.9,22.6,0.4,0.118,3.1,-0.7,0.6,46.0,0.414,0.555,36,0.735,50.0,103,10.0,8.0,39.0,23,296,763168.0,0.524390243902439,739389.365131579,0,0,1,0,0,0,0
97,30555,2,57,0.447,0.591,0.152,2.1,5.9,19.2,1.6,0.7,25.4,15.4,0.3,-0.062,-5.0,-1.5,-1.0,40.0,0.286,0.423,24,0.667,98.0,132,31.0,7.0,86.0,59,226,668865.0,0.2682926829268293,739389.365131579,0,0,1,0,0,0,0
98,30556,2,31,0.505,0.392,0.185,4.2,9.1,19.3,2.3,4.5,11.4,24.2,0.4,0.064,-1.1,0.6,0.1,15.0,0.294,0.506,17,0.708,45.0,36,13.0,13.0,18.0,34,142,811261.0,0.5,739389.365131579,0,0,1,0,0,0,0
99,30557,1,38,0.523,0.375,0.292,6.5,9.8,14.1,2.5,2.3,9.0,18.4,0.3,0.105,-1.7,1.7,0.1,7.0,0.259,0.556,14,0.667,37.0,22,11.0,5.0,8.0,24,85,841632.0,0.4878048780487805,739389.365131579,0,0,0,0,0,1,0
100,30558,7,41,0.719,0.198,0.337,9.7,13.8,4.1,0.8,3.7,18.9,10.7,0.5,0.119,-2.0,0.3,0.0,10.0,0.588,0.652,22,0.759,122.0,15,8.0,21.0,23.0,55,142,739389.365132,0.5,739389.365131579,0,0,0,0,0,0,0
101,30559,7,22,0.6,0.081,0.541,11.3,16.7,2.9,0.8,5.8,16.4,13.2,0.3,0.117,-2.6,0.7,0.0,0.0,0.0,0.588,15,0.75,55.0,4,3.0,12.0,9.0,17,55,763168.0,0.524390243902439,739389.365131579,0,0,0,0,0,0,0
102,30560,7,19,0.821,0.286,0.184,8.7,12.0,4.8,0.8,2.5,20.9,9.3,0.2,0.12,-1.7,0.2,0.0,10.0,0.714,0.714,7,0.778,67.0,11,5.0,9.0,14.0,38,87,728240.0,0.45121951219512196,739389.365131579,0,0,0,0,0,0,0
103,30561,11,58,0.645,0.547,0.464,2.4,7.6,35.0,1.2,0.8,11.7,33.8,0.8,0.205,8.3,-1.2,4.9,244.0,0.371,0.574,510,0.914,277.0,425,50.0,18.0,191.0,109,1866,767374.0,0.4024390243902439,739389.365131579,0,0,1,0,0,0,0
104,30562,6,74,0.607,0.546,0.23,2.8,8.3,8.9,1.0,0.4,13.5,16.3,1.4,0.081,-1.3,-0.4,0.1,110.0,0.445,0.439,94,0.904,225.0,99,30.0,7.0,78.0,118,604,699911.0,0.5487804878048781,739389.365131579,0,0,0,0,0,1,0
105,30563,4,78,0.739,0.0,0.473,11.7,15.0,7.5,1.0,5.2,15.1,15.2,1.9,0.184,0.4,0.6,1.2,0.0,0.0,0.732,127,0.679,433.0,84,33.0,99.0,85.0,187,705,710481.0,0.4268292682926829,739389.365131579,0,0,0,0,0,0,0
106,30564,6,7,0.497,0.25,0.273,7.1,11.2,12.2,0.9,4.7,5.7,20.1,0.1,0.046,-0.9,-0.5,0.0,2.0,0.182,0.576,5,0.417,22.0,9,2.0,6.0,3.0,7,49,641562.0,0.4268292682926829,739389.365131579,0,0,0,0,0,0,0
107,30565,14,11,0.617,0.755,0.02,2.5,5.8,6.1,2.2,2.0,16.8,18.9,0.2,0.059,-2.1,0.2,0.0,16.0,0.432,0.5,1,1.0,14.0,6,6.0,3.0,10.0,16,61,739389.365132,0.5,739389.365131579,0,0,0,0,0,1,0
108,30566,14,3,0.409,0.727,0.0,2.5,4.9,5.6,1.1,0.0,21.4,13.5,0.0,-0.061,-7.9,-0.9,-0.1,3.0,0.375,0.0,0,0.0,4.0,2,1.0,0.0,3.0,6,9,707836.0,0.6219512195121951,739389.365131579,0,0,0,0,0,1,0
109,30567,14,8,0.676,0.763,0.026,2.5,6.2,6.4,2.6,2.9,15.4,21.4,0.2,0.114,0.5,0.7,0.1,13.0,0.448,0.667,1,1.0,10.0,4,5.0,3.0,7.0,10,52,777280.0,0.6219512195121951,739389.365131579,0,0,0,0,0,1,0
110,30568,7,56,0.6,0.558,0.305,1.3,6.9,7.5,0.9,1.0,10.4,13.8,0.7,0.075,-2.4,-0.5,-0.2,37.0,0.336,0.644,45,0.75,94.0,44,14.0,9.0,26.0,69,268,839261.0,0.6585365853658537,739389.365131579,0,0,0,1,0,0,0
111,30569,6,57,0.583,0.415,0.274,7.1,14.1,12.7,1.2,0.8,15.1,19.2,1.0,0.099,-1.5,0.1,0.1,45.0,0.391,0.506,63,0.829,207.0,74,20.0,7.0,55.0,99,362,739389.365132,0.5,739389.365131579,1,0,0,0,0,0,0
112,30570,6,37,0.545,0.388,0.247,7.9,14.8,14.6,1.2,0.8,15.4,18.7,0.7,0.085,-2.3,0.3,0.0,27.0,0.391,0.45,36,0.818,142.0,57,13.0,5.0,36.0,69,215,699911.0,0.5487804878048781,739389.365131579,1,0,0,0,0,0,0
113,30571,6,20,0.65,0.465,0.323,5.4,12.8,8.9,1.2,0.7,14.4,20.2,0.3,0.127,0.1,-0.2,0.1,18.0,0.391,0.623,27,0.844,65.0,17,7.0,2.0,19.0,30,147,636903.0,0.4878048780487805,739389.365131579,1,0,0,0,0,0,0
114,30572,4,43,0.524,0.29,0.383,5.8,12.1,8.3,1.7,5.1,11.2,16.4,0.9,0.078,-2.0,1.0,0.2,20.0,0.377,0.485,38,0.543,138.0,38,22.0,34.0,27.0,44,224,739389.365132,0.5,739389.365131579,1,0,0,0,0,0,0
115,30573,4,36,0.525,0.285,0.411,5.5,11.8,7.6,1.6,4.8,10.5,15.7,0.8,0.079,-1.8,0.8,0.1,18.0,0.4,0.469,36,0.554,122.0,32,19.0,29.0,22.0,35,196,636903.0,0.4878048780487805,739389.365131579,1,0,0,0,0,0,0
116,30574,4,7,0.515,0.32,0.2,8.9,14.5,14.5,2.4,7.3,15.5,22.5,0.1,0.066,-3.4,3.3,0.0,2.0,0.25,0.588,2,0.4,16.0,6,3.0,5.0,5.0,9,28,699911.0,0.5487804878048781,739389.365131579,1,0,0,0,0,0,0
117,30575,1,4,0.582,0.833,0.167,4.3,13.2,6.2,0.0,3.9,0.0,21.4,0.0,0.156,4.7,-1.4,0.0,3.0,0.3,1.0,2,1.0,6.0,1,0.0,1.0,0.0,2,15,668865.0,0.2682926829268293,739389.365131579,1,0,0,0,0,0,0
118,30576,4,69,0.587,0.365,0.284,1.3,4.5,34.1,1.7,0.3,13.5,26.9,3.0,0.148,3.2,-0.7,2.7,169.0,0.41,0.492,277,0.863,185.0,538,85.0,9.0,199.0,148,1490,777280.0,0.6219512195121951,739389.365131579,0,0,1,0,0,0,0
119,30577,2,23,0.497,0.154,0.218,5.5,7.1,13.1,2.1,0.4,17.4,20.1,0.2,-0.011,-6.3,-1.0,-0.3,1.0,0.083,0.53,12,0.706,29.0,21,10.0,1.0,18.0,31,85,724439.0,0.5487804878048781,739389.365131579,0,0,0,0,0,1,0
120,30578,1,70,0.519,0.505,0.155,4.2,8.1,6.1,1.1,1.4,11.3,16.7,1.4,0.043,-3.2,-0.7,-0.6,65.0,0.307,0.553,41,0.631,193.0,59,29.0,19.0,57.0,107,466,707836.0,0.6219512195121951,739389.365131579,1,0,0,0,0,0,0
121,30579,2,80,0.545,0.494,0.078,1.3,4.1,16.5,1.5,0.9,13.1,14.1,0.8,0.05,-2.4,-0.4,-0.3,63.0,0.32,0.584,25,0.806,105.0,185,44.0,15.0,62.0,112,450,715491.0,0.5853658536585366,739389.365131579,0,0,1,0,0,0,0
122,30580,7,45,0.618,0.881,0.094,2.3,6.3,6.2,1.1,1.5,5.7,16.2,0.3,0.09,0.0,-1.3,0.1,55.0,0.39,0.737,13,0.867,53.0,21,11.0,8.0,10.0,53,206,827282.0,0.4634146341463415,739389.365131579,1,0,0,0,0,0,0
123,30581,4,43,0.471,0.548,0.286,3.4,9.9,8.2,2.1,1.0,17.5,14.5,0.4,0.008,-5.4,0.0,-0.3,17.0,0.37,0.289,16,0.667,59.0,23,15.0,4.0,20.0,39,89,739389.365132,0.5,739389.365131579,0,0,0,0,0,1,0
124,30582,4,35,0.456,0.55,0.25,3.4,10.0,7.3,2.0,1.1,18.4,15.0,0.4,-0.009,-5.8,-0.3,-0.3,16.0,0.364,0.25,15,0.75,55.0,19,13.0,4.0,20.0,36,81,788635.0,0.6463414634146342,739389.365131579,0,0,0,0,0,1,0
125,30583,4,8,0.694,0.5,1.0,4.1,7.9,19.2,3.5,0.0,0.0,9.0,0.0,0.208,-0.1,4.4,0.0,1.0,0.5,1.0,1,0.25,4.0,4,2.0,0.0,0.0,3,8,763168.0,0.524390243902439,739389.365131579,0,0,0,0,0,1,0
126,30584,2,48,0.581,0.064,0.322,20.6,20.4,9.7,1.3,5.0,17.7,19.0,0.8,0.139,-1.8,-0.6,0.0,6.0,0.545,0.544,35,0.636,200.0,37,15.0,32.0,42.0,89,227,724439.0,0.5487804878048781,739389.365131579,0,0,0,0,0,0,0
127,30585,6,73,0.599,0.276,0.331,1.9,7.2,29.6,1.6,0.8,10.6,30.1,1.8,0.146,3.4,-0.9,2.7,119.0,0.324,0.584,343,0.78,306.0,447,83.0,23.0,181.0,172,1826,715491.0,0.5853658536585366,739389.365131579,0,0,1,0,0,0,0
128,30586,4,67,0.563,0.348,0.252,2.3,7.3,6.0,0.8,0.7,8.2,19.7,1.2,0.057,-1.9,-1.4,-0.7,100.0,0.35,0.521,171,0.826,284.0,94,35.0,17.0,82.0,199,1029,719787.0,0.5,739389.365131579,0,0,0,1,0,0,0
129,30587,5,77,0.566,0.619,0.134,3.9,8.6,12.9,2.9,1.8,12.9,16.4,3.1,0.095,-0.7,1.6,1.6,157.0,0.39,0.484,69,0.793,312.0,197,126.0,41.0,102.0,191,780,839261.0,0.6585365853658537,739389.365131579,0,0,1,0,0,0,0
130,30588,4,44,0.55,0.718,0.13,2.6,9.9,5.4,1.6,2.2,8.3,10.2,1.4,0.097,-2.9,2.1,0.3,45.0,0.354,0.56,15,0.652,150.0,37,28.0,21.0,17.0,89,206,777280.0,0.6219512195121951,739389.365131579,1,0,0,0,0,0,0
131,30589,5,67,0.617,0.027,0.225,9.2,18.1,9.2,0.9,2.3,11.0,22.9,3.0,0.147,0.9,0.0,1.5,7.0,0.292,0.597,152,0.76,667.0,115,37.0,53.0,120.0,190,1203,699911.0,0.5487804878048781,739389.365131579,0,0,0,0,0,0,0
132,30590,15,39,0.731,0.009,0.417,10.5,19.8,7.7,1.0,3.5,26.1,13.7,0.9,0.112,-2.4,0.7,0.0,1.0,1.0,0.763,22,0.458,202.0,34,12.0,23.0,48.0,71,199,788635.0,0.6463414634146342,739389.365131579,0,0,0,0,0,0,0
133,30591,6,74,0.54,0.293,0.144,2.1,7.9,24.0,2.0,0.6,10.2,24.4,2.3,0.084,1.1,0.0,2.1,133.0,0.344,0.514,158,0.832,389.0,448,112.0,19.0,160.0,106,1515,719787.0,0.5,739389.365131579,0,0,0,0,0,1,0
134,30592,8,50,0.581,0.409,0.206,5.5,8.2,20.9,3.7,1.2,12.2,12.9,1.6,0.146,0.4,3.1,1.7,41.0,0.345,0.564,52,0.867,180.0,194,92.0,17.0,44.0,59,369,710481.0,0.4268292682926829,739389.365131579,0,0,1,0,0,0,0
135,30593,14,74,0.592,0.109,0.401,1.5,7.2,22.3,1.5,1.3,9.1,27.8,3.2,0.153,1.7,0.3,2.6,46.0,0.324,0.526,456,0.872,343.0,377,83.0,36.0,153.0,186,1816,841632.0,0.4878048780487805,739389.365131579,0,0,0,1,0,0,0
136,30594,3,76,0.535,0.401,0.285,4.2,13.4,13.9,1.6,1.2,15.9,16.7,2.3,0.054,-2.8,0.5,-0.1,69.0,0.297,0.53,122,0.739,487.0,211,65.0,29.0,123.0,209,697,710481.0,0.4268292682926829,739389.365131579,0,0,0,1,0,0,0
137,30595,10,66,0.545,0.346,0.388,1.2,4.4,20.1,1.2,0.4,12.8,18.6,1.5,0.068,-2.4,-0.5,-0.4,74.0,0.329,0.461,216,0.857,165.0,298,50.0,10.0,112.0,145,830,763168.0,0.524390243902439,739389.365131579,0,0,1,0,0,0,0
138,30596,6,54,0.475,0.246,0.235,2.0,6.4,26.1,2.6,1.6,14.1,17.6,1.5,0.039,-3.5,1.3,-0.1,24.0,0.216,0.475,78,0.736,167.0,261,75.0,25.0,82.0,122,474,702052.0,0.32926829268292684,739389.365131579,0,0,1,0,0,0,0
139,30597,3,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,-0.347,-14.7,-9.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,715491.0,0.5853658536585366,739389.365131579,0,0,0,0,0,1,0
140,30598,1,5,0.4,0.0,0.0,9.5,4.7,0.0,0.0,0.0,0.0,17.9,0.0,-0.034,-6.6,-4.7,0.0,0.0,0.0,0.4,0,0.0,1.0,0,0.0,0.0,0.0,1,4,687691.0,0.5121951219512195,739389.365131579,0,0,0,0,0,1,0
141,30599,7,64,0.597,0.348,0.365,7.7,9.7,5.1,1.6,4.0,8.6,14.5,1.2,0.131,-1.2,0.8,0.4,27.0,0.338,0.587,62,0.738,153.0,34,29.0,37.0,25.0,86,319,841632.0,0.4878048780487805,739389.365131579,0,0,0,1,0,0,0
142,30600,14,27,0.463,0.396,0.075,2.6,6.5,19.9,1.0,1.4,11.8,23.6,0.3,-0.001,-2.2,-1.5,-0.1,19.0,0.302,0.438,11,0.917,40.0,46,7.0,5.0,22.0,18,152,795110.0,0.573170731707317,739389.365131579,0,0,1,0,0,0,0
143,30601,6,82,0.604,0.516,0.253,2.5,6.9,19.4,1.1,2.8,10.1,17.7,3.1,0.154,1.1,1.3,2.6,149.0,0.381,0.548,168,0.875,293.0,321,54.0,76.0,95.0,177,1017,766240.0,0.6951219512195121,739389.365131579,0,0,0,0,0,1,0
144,30602,3,58,0.606,0.433,0.218,2.5,8.4,20.8,1.4,1.1,10.9,26.1,2.3,0.151,3.3,0.1,2.5,166.0,0.408,0.534,181,0.883,291.0,254,56.0,22.0,126.0,150,1247,707836.0,0.6219512195121951,739389.365131579,0,0,0,0,0,1,0
145,30603,8,53,0.601,0.296,0.336,2.7,7.2,27.3,1.4,0.9,10.6,31.8,1.9,0.157,4.5,-0.3,2.9,111.0,0.351,0.554,306,0.855,240.0,293,51.0,18.0,145.0,159,1471,699911.0,0.5487804878048781,739389.365131579,0,0,0,0,0,1,0
146,30604,3,38,0.55,0.447,0.168,0.7,6.9,17.3,1.7,1.2,8.2,24.4,0.5,0.051,1.3,-0.9,0.7,103.0,0.387,0.48,78,0.78,148.0,136,43.0,17.0,57.0,57,703,694434.0,0.2682926829268293,739389.365131579,0,0,0,0,0,1,0
147,30605,3,6,0.15,0.4,0.0,13.1,10.5,17.6,4.6,0.0,23.1,10.7,0.1,-0.025,-7.0,1.8,0.0,1.0,0.25,0.0,0,0.0,10.0,8,5.0,0.0,3.0,9,3,710481.0,0.4268292682926829,739389.365131579,0,0,1,0,0,0,0
148,30606,5,73,0.552,0.784,0.304,1.6,5.1,19.4,1.6,1.1,9.8,17.1,1.0,0.091,0.1,-0.2,0.6,119.0,0.352,0.452,98,0.748,122.0,196,45.0,16.0,53.0,79,539,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
149,30607,5,53,0.545,0.823,0.255,1.7,5.0,18.7,1.8,1.2,9.5,15.0,0.9,0.105,-0.4,0.6,0.4,66.0,0.347,0.463,44,0.746,72.0,116,30.0,10.0,27.0,48,280,687691.0,0.5121951219512195,739389.365131579,0,0,1,0,0,0,0
150,30608,5,20,0.559,0.74,0.36,1.4,5.2,20.4,1.3,0.9,10.1,20.2,0.1,0.069,1.0,-1.4,0.2,53.0,0.358,0.442,54,0.75,50.0,80,15.0,6.0,26.0,31,259,694434.0,0.2682926829268293,739389.365131579,0,0,1,0,0,0,0
151,30609,10,38,0.577,0.258,0.325,9.1,18.5,9.5,1.1,4.4,12.7,20.6,0.7,0.115,-2.6,1.0,0.0,12.0,0.308,0.58,33,0.673,134.0,26,9.0,19.0,25.0,75,199,739389.365132,0.5,739389.365131579,0,0,0,0,0,0,0
152,30610,10,30,0.576,0.287,0.341,9.1,18.2,7.3,1.0,4.1,11.4,21.2,0.5,0.115,-2.4,0.6,0.0,11.0,0.297,0.576,32,0.727,109.0,16,7.0,14.0,19.0,61,171,807190.0,0.5365853658536586,739389.365131579,0,0,0,0,0,0,0
153,30611,10,8,0.579,0.091,0.227,9.5,19.4,19.6,1.3,6.1,19.9,17.8,0.1,0.113,-3.5,2.8,0.0,1.0,0.5,0.6,1,0.2,25.0,10,2.0,5.0,6.0,14,28,839261.0,0.6585365853658537,739389.365131579,0,0,0,0,0,0,0
154,30612,6,73,0.494,0.443,0.155,2.2,5.8,11.7,1.4,0.7,8.9,21.8,2.4,0.034,-3.4,-0.5,-1.1,143.0,0.326,0.451,120,0.779,244.0,189,65.0,16.0,104.0,240,1047,707836.0,0.6219512195121951,739389.365131579,0,0,0,1,0,0,0
155,30613,7,79,0.668,0.088,0.467,10.6,20.3,30.4,1.1,1.2,16.9,21.3,3.0,0.221,4.1,1.8,5.4,31.0,0.373,0.639,325,0.742,973.0,573,65.0,39.0,230.0,279,1510,715491.0,0.5853658536585366,739389.365131579,0,0,0,0,0,0,0
156,30614,1,28,0.567,0.047,0.291,11.9,13.7,7.6,1.2,3.8,13.4,11.3,0.2,0.082,-3.7,-0.8,-0.3,0.0,0.0,0.561,18,0.72,102.0,24,10.0,19.0,15.0,56,110,694434.0,0.2682926829268293,739389.365131579,0,0,0,1,0,0,0
157,30615,6,68,0.614,0.453,0.262,3.1,7.0,21.4,2.0,1.0,10.3,32.1,3.5,0.176,5.6,0.6,5.0,245.0,0.386,0.566,319,0.867,289.0,301,99.0,27.0,180.0,168,1922,777280.0,0.6219512195121951,739389.365131579,0,0,0,0,0,1,0
158,30616,1,2,0.4,0.4,0.0,0.0,27.4,0.0,0.0,0.0,0.0,52.5,0.0,-0.225,-9.1,-6.1,0.0,0.0,0.0,0.667,0,0.0,2.0,0,0.0,0.0,0.0,0,4,719787.0,0.5,739389.365131579,0,0,0,0,0,1,0
159,30617,5,72,0.593,0.7,0.131,4.7,9.4,17.3,2.4,0.5,16.4,15.1,2.3,0.106,-0.6,1.3,1.3,150.0,0.397,0.525,58,0.817,325.0,252,97.0,10.0,112.0,133,678,740624.0,0.5365853658536586,739389.365131579,0,0,0,0,0,1,0
160,30618,7,66,0.523,0.675,0.118,6.5,9.0,6.7,1.4,1.6,10.5,13.2,1.6,0.051,-1.7,-0.3,0.0,114.0,0.337,0.503,45,0.763,316.0,100,55.0,36.0,62.0,144,551,739389.365132,0.5,739389.365131579,1,0,0,0,0,0,0
161,30619,7,40,0.557,0.7,0.129,6.0,8.5,6.3,1.5,1.4,9.9,12.8,0.9,0.065,-0.9,-0.2,0.3,77.0,0.355,0.559,30,0.75,188.0,59,38.0,20.0,36.0,80,365,827282.0,0.4634146341463415,739389.365131579,1,0,0,0,0,0,0
162,30620,7,26,0.466,0.634,0.099,7.5,10.0,7.4,1.2,1.9,11.5,13.9,0.7,0.027,-3.3,-0.4,-0.3,37.0,0.306,0.429,15,0.789,128.0,41,17.0,16.0,26.0,64,186,724439.0,0.5487804878048781,739389.365131579,1,0,0,0,0,0,0
163,30621,9,64,0.59,0.57,0.134,1.9,5.8,9.8,0.5,0.4,9.5,19.2,0.0,0.035,-0.7,-2.6,-0.4,123.0,0.413,0.516,53,0.757,139.0,91,13.0,6.0,58.0,118,654,694434.0,0.2682926829268293,739389.365131579,0,0,0,1,0,0,0
164,30622,11,73,0.592,0.276,0.228,3.2,12.6,27.8,1.5,2.3,28.1,13.2,3.1,0.098,-1.8,2.6,1.6,40.0,0.305,0.612,77,0.713,525.0,500,74.0,60.0,204.0,229,617,740624.0,0.5365853658536586,739389.365131579,1,0,0,0,0,0,0
165,30623,5,78,0.666,0.054,0.374,9.5,15.2,9.2,1.2,5.7,14.7,12.5,1.6,0.134,-0.9,0.9,0.8,7.0,0.389,0.655,83,0.664,418.0,103,40.0,102.0,67.0,169,518,767374.0,0.4024390243902439,739389.365131579,0,0,0,0,0,0,0
166,30624,1,15,0.475,0.422,0.067,1.4,8.7,19.3,3.1,2.5,6.1,13.8,0.3,0.099,-3.8,2.9,0.0,5.0,0.263,0.5,3,1.0,24.0,22,10.0,4.0,3.0,23,44,739389.365132,0.5,739389.365131579,0,0,0,0,0,1,0
167,30625,1,5,0.393,0.429,0.0,1.7,7.9,10.1,3.0,4.6,6.7,9.9,0.1,0.053,-6.3,3.1,0.0,1.0,0.167,0.5,0,0.0,9.0,5,4.0,3.0,1.0,10,11,807190.0,0.5365853658536586,739389.365131579,0,0,0,0,0,1,0
168,30626,1,10,0.511,0.419,0.097,1.3,9.3,26.0,3.2,0.9,5.8,16.7,0.1,0.132,-2.1,2.7,0.1,4.0,0.308,0.5,3,1.0,15.0,17,6.0,1.0,2.0,13,33,724439.0,0.5487804878048781,739389.365131579,0,0,0,0,0,1,0
169,30627,2,31,0.458,0.434,0.094,0.6,5.1,25.2,0.7,0.9,11.3,32.5,0.3,-0.065,-1.8,-2.8,-0.3,40.0,0.36,0.372,16,0.667,36.0,63,6.0,4.0,34.0,23,244,699911.0,0.5487804878048781,739389.365131579,0,0,0,0,0,1,0
170,30628,5,42,0.534,0.81,0.135,1.3,5.9,9.7,1.0,0.0,10.0,17.9,0.6,0.035,-3.5,-1.5,-0.5,63.0,0.328,0.556,29,0.906,69.0,46,14.0,0.0,28.0,77,268,807190.0,0.5365853658536586,739389.365131579,0,0,0,1,0,0,0
171,30629,9,76,0.738,0.019,0.625,11.8,12.5,6.9,1.6,1.6,15.9,12.6,1.3,0.168,-1.2,0.0,0.3,0.0,0.0,0.746,112,0.667,314.0,69,48.0,26.0,65.0,209,506,827282.0,0.4634146341463415,739389.365131579,0,0,0,0,0,0,0
172,30630,3,3,0.833,0.667,0.0,0.0,0.0,15.2,5.0,0.0,25.0,17.9,0.0,0.149,3.2,3.5,0.0,1.0,0.5,1.0,0,0.0,0.0,1,1.0,0.0,1.0,0,5,777280.0,0.6219512195121951,739389.365131579,0,0,0,1,0,0,0
173,30631,1,59,0.503,0.413,0.192,3.9,10.2,16.4,2.0,1.0,20.2,11.6,1.4,0.061,-3.4,1.6,0.0,27.0,0.314,0.492,26,0.65,188.0,134,43.0,11.0,57.0,99,227,687691.0,0.5121951219512195,739389.365131579,0,0,1,0,0,0,0
174,30632,5,53,0.597,0.323,0.401,2.0,6.0,13.3,2.1,1.2,13.6,22.1,0.7,0.086,-2.4,-0.2,-0.1,31.0,0.356,0.511,99,0.917,79.0,68,31.0,10.0,50.0,83,378,724439.0,0.5487804878048781,739389.365131579,0,0,0,0,0,1,0
175,30633,15,69,0.587,0.545,0.265,0.9,3.8,13.4,1.1,1.2,12.5,17.8,0.5,0.056,-0.5,-1.4,0.1,132.0,0.371,0.535,142,0.821,134.0,183,43.0,25.0,104.0,78,856,739389.365132,0.5,739389.365131579,0,0,0,0,0,1,0
176,30634,15,47,0.572,0.513,0.282,0.9,3.8,13.8,1.0,1.2,13.4,18.1,0.1,0.037,-0.9,-1.7,-0.2,85.0,0.347,0.536,110,0.815,97.0,136,30.0,17.0,83.0,45,615,668865.0,0.2682926829268293,739389.365131579,0,0,0,0,0,1,0
177,30635,15,22,0.629,0.634,0.217,0.8,3.8,12.2,1.2,1.3,9.9,17.0,0.4,0.105,0.5,-0.5,0.3,47.0,0.423,0.531,32,0.842,37.0,47,13.0,8.0,21.0,33,241,720543.0,0.5365853658536586,739389.365131579,0,0,0,0,0,1,0
178,30636,2,40,0.533,0.39,0.329,7.1,9.4,6.3,2.1,0.4,11.5,19.3,0.5,0.042,-3.5,-0.9,-0.4,25.0,0.281,0.547,51,0.68,111.0,28,28.0,3.0,34.0,91,278,739389.365132,0.5,739389.365131579,0,0,0,1,0,0,0
179,30637,2,23,0.531,0.33,0.298,8.5,10.3,5.6,2.4,0.0,13.1,18.8,0.3,0.052,-4.4,-0.5,-0.2,8.0,0.258,0.571,17,0.607,52.0,11,14.0,0.0,16.0,46,113,636903.0,0.4878048780487805,739389.365131579,0,0,0,1,0,0,0
180,30638,2,17,0.533,0.433,0.351,6.1,8.8,6.8,1.8,0.7,10.4,19.7,0.2,0.034,-2.9,-1.3,-0.2,17.0,0.293,0.526,34,0.723,59.0,17,14.0,3.0,18.0,45,165,759715.0,0.2073170731707317,739389.365131579,0,0,0,1,0,0,0
181,30639,11,27,0.471,0.687,0.127,1.0,5.9,10.6,1.7,0.6,11.2,18.4,0.4,0.01,-4.0,0.0,-0.2,35.0,0.307,0.404,18,0.857,49.0,36,16.0,3.0,22.0,46,165,795110.0,0.573170731707317,739389.365131579,0,0,0,0,0,1,0
182,30640,2,79,0.591,0.108,0.321,8.1,15.4,12.4,1.1,4.0,11.9,20.2,4.8,0.151,0.0,1.6,2.5,22.0,0.216,0.595,205,0.674,711.0,224,60.0,119.0,146.0,218,1277,777280.0,0.6219512195121951,739389.365131579,1,0,0,0,0,0,0
183,30641,3,8,0.36,0.846,0.154,0.0,2.2,22.6,5.7,0.0,17.8,14.7,0.1,-0.012,-4.8,3.6,0.0,3.0,0.273,0.0,1,0.5,2.0,9,6.0,0.0,3.0,3,10,827282.0,0.4634146341463415,739389.365131579,0,0,1,0,0,0,0
184,30642,5,1,0.0,0.333,0.0,21.9,21.6,22.7,0.0,0.0,0.0,25.1,0.0,-0.378,-12.5,-9.8,0.0,0.0,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0.0,0,0,728240.0,0.45121951219512196,739389.365131579,0,0,1,0,0,0,0
185,30643,8,36,0.635,0.524,0.254,3.2,12.1,17.8,1.2,1.6,11.4,14.1,0.2,0.141,1.2,1.7,0.3,13.0,0.394,0.6,14,0.875,52.0,32,6.0,4.0,9.0,22,89,739389.365132,0.5,739389.365131579,0,0,0,0,0,0,0
186,30644,8,26,0.72,0.523,0.273,1.8,11.2,15.3,1.4,0.5,15.4,13.9,0.2,0.148,0.7,1.8,0.2,11.0,0.478,0.667,10,0.833,36.0,21,5.0,1.0,9.0,21,71,719787.0,0.5,739389.365131579,0,0,0,0,0,0,0
187,30645,8,10,0.434,0.526,0.211,7.4,14.9,25.2,0.8,5.0,0.0,14.6,0.0,0.122,2.5,1.2,0.1,2.0,0.2,0.444,4,1.0,16.0,11,1.0,3.0,0.0,1,18,668865.0,0.2682926829268293,739389.365131579,0,0,0,0,0,0,0
188,30646,6,47,0.461,0.508,0.25,1.3,5.9,12.8,1.3,1.0,16.5,13.1,0.4,-0.01,-6.1,-0.7,-0.7,17.0,0.254,0.477,22,0.667,62.0,58,16.0,7.0,29.0,65,135,827282.0,0.4634146341463415,739389.365131579,0,0,1,0,0,0,0
189,30647,2,80,0.589,0.322,0.288,3.0,7.1,17.2,1.4,0.6,11.7,23.5,2.3,0.099,0.4,-0.5,1.3,130.0,0.361,0.544,271,0.842,329.0,283,77.0,17.0,167.0,183,1485,728405.0,0.4146341463414634,739389.365131579,0,0,0,1,0,0,0
